   -0.000805 -0.000797073    -0.999999
    0.658978     0.739758    -0.136039
    0.390345      8.16447     -2.04965
    0.991361  -0.00135362    -0.131156
  -0.0863798    -0.759221    -0.645075
  -0.0987035     0.650832    -0.752779
     1.15991      7.76317      -2.1694
    0.054302      0.08959    -0.994497
    0.964565    -0.262241    0.0290435
   -0.258196    -0.960835    -0.100656
     2.06179      7.10934     -2.33152
   -0.512728    -0.598486    -0.615568
   -0.694533     0.710626    -0.112404
    0.504711       0.3699    -0.780026
     2.98467      6.55878     -2.36092
    0.614941    0.0614338    -0.786176
    0.124476    -0.992024    0.0198453
   -0.778687    -0.110064    -0.617684
     3.76486      6.05721     -2.39329
    -0.43769   -0.0835781    -0.895233
   -0.675426     0.687776     0.266013
    0.593487     0.721095    -0.357483
     4.63406      5.52079     -2.49358
    0.523502    -0.745485     -0.41255
   -0.363154     0.242787    -0.899541
    0.770756     0.620731    -0.143627
     5.49847      4.98058     -2.40804
    0.528805     -0.51579    -0.674037
   -0.647584     0.268156    -0.713251
    0.548635     0.813666    -0.192215
      6.2171      4.32925     -2.51541
     0.15961    -0.382608     -0.91002
   -0.795126    -0.596163     0.111191
   -0.585063     0.705833    -0.399376
     7.12257      3.92431     -2.56701
   0.0871205     0.883971    -0.459353
    0.455499     0.374735     0.807524
    0.885963    -0.279587    -0.370001
     7.90367       3.4452     -2.55808
    0.536172    -0.235544     0.810579
    0.149985    -0.918413    -0.366089
    0.830677     0.317862      -0.4571
     8.82152      2.78847     -2.63991
    -0.43352     0.590707    -0.680533
    0.868871    0.0737047    -0.489521
   -0.239005    -0.803513    -0.545201
     9.62342       2.2927     -2.68127
    0.528106     0.293634     0.796795
   0.0725307    -0.950482     0.302198
    0.846075    -0.101801    -0.523252
     10.3695      1.74737     -2.73105
   -0.781822    -0.515088     0.351338
    0.106968     0.444329     0.889454
   -0.614257     0.732977    -0.292289
     11.2573       1.1168     -2.72222
 -0.00294608     0.670979    -0.741471
    0.905441     0.316519      0.28283
    0.424463    -0.670524    -0.608464
     12.1161     0.660567     -2.75761
    0.100734     0.139188    -0.985129
    0.615823    -0.786412   -0.0481401
   -0.781418    -0.601816    -0.164934
     13.0164    0.0791347     -2.83043
     0.39878     0.604109    -0.689947
    0.855967    0.0247815     0.516436
    0.329081    -0.796516    -0.507215
     13.9235    -0.481006     -2.89957
   -0.275263     0.881374    -0.383939
    0.730154   -0.0681283    -0.679877
   -0.625383     -0.46748    -0.624786
     13.2884     -1.34419     -2.99822
    0.767716    -0.340525    -0.542821
    -0.19838    -0.931799     0.303968
   -0.609309    -0.125676     -0.78291
     12.4857    -0.812258     -3.00396
    0.310512    -0.250236     0.917041
   -0.950519   -0.0717655     0.302265
 -0.00982569    -0.965521    -0.260138
     11.5329    -0.167571     -2.95391
   -0.735956    -0.667103     0.115509
   -0.671251     0.741219   0.00396966
  -0.0882657   -0.0746142    -0.993298
     10.7227     0.352499     -2.78974
   -0.986743       0.1622  -0.00548295
    0.125666     0.742237     -0.65825
   -0.102698    -0.650212    -0.752779
     9.87959     0.879174     -2.73578
   -0.794659    -0.601468   -0.0821856
    -0.18261     0.365956     -0.91254
     0.57894     -0.71015    -0.400644
     9.06453      1.34809     -2.77282
   -0.540075     0.840263    0.0477119
    0.633559     0.368591     0.680252
    0.554005     0.397616    -0.731424
     8.23967      1.86785     -2.66441
    0.278384     0.930543     0.237891
    0.952772    -0.236254    -0.190812
   -0.121356     0.279775    -0.952365
     7.31325      2.44845     -2.61122
   -0.135244     0.331398     0.933747
    0.483413    -0.800558     0.354145
    0.864882     0.499281   -0.0519314
     6.59846      3.04652     -2.58751
   -0.872715    -0.476844     0.104828
   0.0143558     0.189555     0.981765
    -0.48802     0.858306    -0.158582
     5.79967      3.49928     -2.50127
   0.0973053    -0.927494     0.360953
   -0.991207   -0.0576344     0.119113
  -0.0896728     -0.36937    -0.924946
     4.97265      4.08963     -2.54821
   -0.266747     0.847162    -0.459524
    0.538798    -0.264246    -0.799919
   -0.799089    -0.460967    -0.385963
     4.05959      4.64943     -2.45476
   -0.308366    -0.945125      0.10793
   -0.927065     0.324011     0.188595
   -0.213216   -0.0419015    -0.976106
      3.2699      5.14643     -2.45989
    -0.69937    -0.681221    -0.216379
   -0.458259     0.195029     0.867158
   -0.548526     0.705621    -0.448573
     2.36136      5.71113     -2.37061
   -0.565685    -0.378425    -0.732663
   0.0348904     0.876705    -0.479762
    0.823883    -0.296957    -0.482735
     1.51943      6.24375     -2.34629
   -0.732017     0.681055   -0.0177557
    0.432256     0.444142    -0.784788
   -0.526598    -0.582154     -0.61951
    0.621239        6.749     -2.26869
    0.747338     0.455742    -0.483513
     0.48454    -0.871739   -0.0727442
    -0.45465    -0.179917    -0.872309
   -0.231842      7.37646     -2.15006
    0.767833    -0.588648    -0.252835
   -0.448881    -0.775906     0.443255
   -0.457097    -0.226854        -0.86
    -0.98119      7.87186     -2.19526
    0.564475     0.808749     0.165207
    0.656835    -0.318865    -0.683295
   -0.499936     0.494217    -0.711206
    -1.84139      8.44548     -2.09633
    0.756132     0.213196     0.618718
   -0.252295    -0.777394       0.5762
    0.603831    -0.591783    -0.534024
    -2.74624      9.01166     -2.08296
   -0.493211    -0.698466     0.518544
   -0.522554      0.71444     0.465309
   -0.695471   -0.0414723    -0.717356
    -3.33683      8.10452     -2.14703
    0.532734    -0.829959     0.165416
   -0.293052   0.00245166     0.956093
   -0.793924     -0.55782    -0.241915
     -2.4386       7.6338     -2.28155
    0.413122     -0.34379     -0.84329
    0.433219    -0.740325     0.514044
   -0.801032    -0.577692    -0.156908
    -1.62932      7.03425     -2.20101
    0.520359    0.0368131    -0.853154
   -0.836245    -0.180404    -0.517831
   -0.172975     0.982903   -0.0630902
   -0.666549      6.46579     -2.27779
   -0.790431     0.521519     0.321306
   -0.125822     0.375121    -0.918397
    -0.59949    -0.766356    -0.230889
    0.137806      5.88411     -2.34419
   0.0317562    -0.514531     0.856884
   -0.703552    -0.620452    -0.346487
    0.709933     -0.59186    -0.381702
    0.983336      5.39764     -2.39819
    0.468457     0.878345    0.0951749
    0.144114    -0.182253     0.972633
    0.871653     -0.44192    -0.211959
     1.82742      4.96727     -2.55936
  -0.0759614     0.657093    -0.749972
      0.4359      0.69835     0.567713
    0.896784    -0.283788    -0.339474
     2.67975      4.38779     -2.49029
   -0.920525    -0.274982     0.277522
   -0.178873     0.928166     0.326362
   -0.347331     0.250783    -0.903587
     3.46719      3.70694      -2.4794
   -0.394096    -0.226584     0.890701
   -0.914523     0.192957     -0.35555
   -0.091305    -0.954687    -0.283259
     4.42713       3.1608     -2.56044
    0.638485     0.757285     0.137322
    0.337957    -0.115565     -0.93404
   -0.691464     0.642779    -0.329716
     5.27699      2.75699     -2.59834
    0.863731     0.478343     0.158611
    0.503166    -0.836143    -0.218379
   0.0281615     0.268428    -0.962888
     6.00647      2.20781     -2.57247
   -0.550495     0.512168     0.659271
      0.7493   -0.0450842     0.660694
    0.368109     0.857701    -0.358949
     6.86917      1.70352     -2.58644
   0.0614758     0.823148     0.564489
    0.914267    -0.273331     0.299008
     0.40042     0.497712     -0.76938
     7.74163      1.09142     -2.75345
    0.194418     0.962259     -0.19042
    0.899602   -0.0975208     0.425684
    0.391048    -0.254063    -0.884609
     8.47619     0.570631     -2.78162
   -0.399446    -0.877125     0.266636
   -0.397907   -0.0961428    -0.912374
    0.825901    -0.470541     -0.31061
     9.28879    0.0591597      -2.8873
    0.489487     0.567601      0.66199
   0.0971393    -0.789922     0.605465
    0.866583    -0.232062    -0.441793
     10.1876    -0.503649     -2.94891
    0.268185    0.0450007     0.962316
    0.605878    -0.784502    -0.132165
    0.748992     0.618491    -0.237656
     11.0775     -1.17254     -2.93247
      -0.785      -0.2488    -0.567339
   -0.148617     0.964697    -0.217422
    0.601405   -0.0863607    -0.794263
     11.9689     -1.66311     -3.02562
   -0.842894    -0.027405    -0.537381
   -0.401103     0.697714     0.593558
    0.358672     0.715852    -0.599091
      12.735      -2.1899     -2.94955
    -0.64717    -0.101994    -0.755492
   -0.762241      0.10304      0.63904
   0.0126674     0.989434    -0.144429
     12.2123     -2.94168     -3.04424
   -0.230977    -0.591329    -0.772645
   -0.972944     0.135967     0.186796
 -0.00540364     0.794886    -0.606735
     11.3818     -2.43402     -3.01365
    0.694425     0.402129     0.596712
    0.635238    0.0469335    -0.770889
   -0.338003     0.914379    -0.222856
     10.5712     -1.89151      -3.0649
   -0.551174    -0.807515    -0.210067
   -0.553811     0.165738     0.815981
   -0.624101     0.566084     -0.53856
     9.67506     -1.39767     -2.99394
   -0.915729    -0.241677     0.320985
   -0.401392     0.514483    -0.757754
   0.0179904    -0.822739    -0.568135
     8.75153    -0.829948     -2.95108
   -0.767614     0.344152    -0.540674
    0.589919    0.0496363    -0.805935
   -0.250527    -0.937601    -0.241123
     7.89217    -0.351912     -2.84144
  -0.0310833    -0.962887      0.26811
   -0.974547   -0.0303862    -0.222113
    0.222016     -0.26819    -0.937434
     7.10249     0.292453     -2.87465
    0.334766    0.0625831     0.940221
    -0.74436    -0.594269     0.304586
    0.577806    -0.801828    -0.152357
     6.31723     0.758925     -2.89567
   -0.151887    -0.600725     0.784895
   -0.980196     0.193639   -0.0414777
   -0.127069     -0.77565    -0.618239
     5.49035      1.30519     -2.70647
   -0.563592     0.590014     0.578141
    0.680114     0.728659   -0.0806241
   -0.468837     0.347763    -0.811944
     4.67529      1.77284     -2.64114
    0.363901     0.756347    -0.543613
    0.266554     0.474656     0.838839
    0.892483    -0.450156     -0.02888
     3.82939      2.35099      -2.6746
    0.932252     0.215553     -0.29059
   -0.108038    -0.600668    -0.792165
   -0.345302     0.769892    -0.536686
     2.92701        2.892       -2.595
    -0.20554     0.969947     0.130218
    0.601127    0.0201296       0.7989
    0.772269     0.242483    -0.587199
     2.08882      3.52696      -2.5226
    0.480441    -0.127866    -0.867656
    0.631503    -0.636072     0.443415
   -0.608589    -0.760962    -0.224847
      1.3211      4.14005     -2.57577
   -0.931733     0.346748     0.107885
    0.351807     0.788236     0.504892
   0.0900319     0.508379    -0.856414
    0.489058      4.56598      -2.4426
    0.649229     -0.72537    -0.228778
   -0.316557    0.0158051    -0.948442
    0.691588     0.688177     -0.21936
   -0.403424      5.18685     -2.41932
   -0.591814     0.805521    0.0298623
    0.239128     0.140067     0.960832
    0.769788     0.575775    -0.275516
    -1.31667      5.66108      -2.3056
   -0.467207     0.188426     0.863836
    0.600315       0.7849     0.153474
   -0.649106     0.590278    -0.479826
    -2.26276      6.18333     -2.22574
   -0.712466    -0.554639     0.429847
   -0.658443     0.740189    -0.136283
    -0.24258    -0.380127    -0.892557
    -2.98181      6.67975     -2.26685
   -0.595804    -0.796965   -0.0993188
   -0.556941     0.499096    -0.663867
    0.578649     -0.34022    -0.741226
    -3.86929      7.29132     -2.17654
   -0.719125     0.635941    -0.280068
   0.0141773     0.416389     0.909076
    0.694736     0.649769    -0.308451
    -4.45788      6.43215     -2.26696
    0.893516      -0.3024    -0.331938
   -0.362933   -0.0510809    -0.930414
    0.264401     0.951812    -0.155392
    -3.58949      5.93694     -2.28164
   -0.788685     0.179313    -0.588067
   -0.511665     0.338853     0.789542
    0.340844     0.923594      -0.1755
    -2.66461       5.4272     -2.30676
    0.162297     0.888223     0.429791
    0.986124    -0.130583    -0.102511
  -0.0349294     0.440464     -0.89709
    -1.79506      4.93609     -2.37323
   -0.764464       0.5618     0.316188
   -0.136295     0.338534    -0.931031
   -0.630093    -0.754835    -0.182226
   -0.998674      4.40346     -2.53424
   -0.434317    -0.889386     0.142693
   -0.375755     0.322861     0.868659
   -0.818643     0.323656    -0.474416
   -0.106654       3.8327     -2.49744
    -0.52534    -0.102307     -0.84472
    -0.19337     0.981125   0.00143122
    0.828629     0.164095    -0.535207
    0.730207      3.27577     -2.57353
    0.290958     0.947786    -0.130554
    0.936852    -0.309922    -0.162037
   -0.194039    -0.075164     -0.97811
      1.5424       2.6903     -2.66441
    0.559808     0.512666      0.65099
    0.596584    -0.794593     0.112734
    0.575067     0.325261    -0.750669
      2.3977      2.06127     -2.73174
     0.57584    -0.806457    -0.134299
   -0.313776   -0.0663143    -0.947178
    0.754952     0.587563    -0.291233
     3.28859      1.49998     -2.69866
   -0.913086  -0.00182793    -0.407763
    0.368896     0.422403    -0.827944
    0.173754    -0.906406    -0.385016
     4.12324      1.00232     -2.77927
    -0.33684     0.867745     0.365456
    0.581943     0.496993    -0.643693
    -0.74019  -0.00414713    -0.672385
     5.06487     0.458469     -2.85037
   -0.838101     -0.32806    -0.435847
   -0.508825     0.182058     0.841399
    -0.19668     0.926947    -0.319508
     5.76276   -0.0733404     -2.76808
   -0.334887     0.780477     0.527926
    0.923807     0.161623     0.347071
    0.185557     0.603931    -0.775136
     6.52082    -0.574855     -2.85577
    0.565542      0.65637      0.49934
   -0.296269    -0.403358     0.865752
    0.769667    -0.637559    -0.033654
     7.36713     -1.12525      -2.9728
   -0.157696    -0.957932     0.239787
   -0.951429      0.21241     0.222856
   -0.264414    -0.192997    -0.944901
     8.26203     -1.64457     -2.97449
   -0.251337     0.426882     0.868678
     0.93039     0.353981    0.0952404
   -0.266839     0.832147    -0.486136
     9.16538     -2.19707     -3.07185
    0.229616    0.0229562    -0.973011
    0.887315    -0.415738     0.199584
   -0.399936    -0.909195    -0.115829
     9.97757     -2.73707      -3.0705
   -0.382889    -0.522347     0.761938
   -0.602807    -0.483721    -0.634537
    0.700014    -0.702259    -0.129662
     10.7358     -3.25774     -3.24426
  -0.0335009    -0.648092     0.760825
   -0.873934     0.388325     0.292305
   -0.484888    -0.655119    -0.579399
     11.6161     -3.87092     -3.17774
    0.905597   -0.0434922    -0.421903
  0.00914878    -0.992494     0.121949
   -0.424041    -0.114297    -0.898402
      11.063     -4.70805     -3.28658
   -0.199118    -0.317905    -0.926978
   -0.923438    -0.255779     0.286076
   -0.328046      0.91297    -0.242635
      10.317     -4.09402     -3.35617
    0.270621    -0.937873     0.217158
   -0.865886    -0.138553     0.480671
   -0.420721    -0.318114    -0.849587
     9.44392     -3.58524     -3.24302
   -0.603461     0.446838    -0.660432
   0.0121978     0.833316     0.552662
    0.797299     0.325454    -0.508324
      8.5672      -3.0237     -3.16506
   -0.185837     0.762768     0.619395
    0.865245    -0.171692     0.471034
    0.465635     0.623463    -0.628075
     7.71992     -2.45735     -3.07522
    0.396628     0.852245     0.341123
    0.598546    0.0416544    -0.800005
    -0.69601     0.521482    -0.493586
     6.83419     -1.93698      -2.9883
  -0.0272948     0.987424    -0.155721
    0.689256   -0.0942366    -0.718363
   -0.724004     -0.12694    -0.678016
     6.00997     -1.40516     -2.88183
   -0.818503    -0.475656    -0.322188
    -0.44214     0.163453     0.881927
   -0.366831     0.864312    -0.344093
     5.14647     -0.82216     -2.91104
    -0.64156     -0.37605     0.668571
   -0.615402      0.77263    -0.155959
    -0.45791    -0.511497     -0.72711
     4.38373     -0.33528     -2.91194
     0.81561    -0.578353   -0.0169505
   -0.455543    -0.659931     0.597471
   -0.356735    -0.479582    -0.801711
     3.53578     0.143005     -2.89771
   -0.518558     0.160822     0.839782
     0.27696     0.960794   -0.0129755
   -0.808944     0.225858    -0.542768
     2.67966     0.733628     -2.80465
   -0.635021     0.709949    -0.304502
    0.764815     0.522359    -0.377093
   -0.108657     -0.47235    -0.874688
     1.85548      1.34988     -2.71518
   -0.612462     0.775564    -0.152942
    0.593614     0.578995     0.558916
    0.522028     0.251526    -0.814998
     1.03485      1.90174     -2.62146
   -0.890388    -0.454952    0.0150672
   -0.245299     0.507433     0.826039
   -0.383454     0.731799    -0.563412
    0.241429      2.41054     -2.63139
   -0.501399    -0.734847    -0.456726
   -0.860994     0.371685     0.347188
  -0.0853721     0.567318    -0.819062
   -0.576305      3.00895     -2.66368
    0.942629     0.170138    -0.287235
   0.0816998    -0.951793     -0.29566
   -0.323692     0.255231    -0.911088
    -1.53629       3.5343     -2.51148
    0.745342     0.342694    -0.571862
   0.0645851    -0.890854    -0.449676
   -0.663547     0.298228    -0.686124
    -2.33921      4.04941     -2.46577
    0.782235      0.61689    0.0869227
    0.288799    -0.235448    -0.927987
      -0.552     0.751006    -0.362333
    -3.18428      4.55319     -2.35162
   -0.973126     0.162817     0.162838
    0.228856     0.605523     0.762211
   0.0254984     0.778994    -0.626512
     -4.1206       5.0802     -2.38643
    0.518384    -0.853017   -0.0603377
   -0.102076    -0.131777      0.98601
   -0.849034    -0.504973    -0.155383
    -4.96245      5.63967     -2.31257
   0.0419813     0.796814     0.602764
    0.930341     0.188789    -0.314363
   -0.364284     0.573973    -0.733383
    -5.35201      4.73314     -2.35421
   -0.147504    -0.180788    -0.972398
   -0.986714     0.094592     0.132089
    0.068101     0.978963    -0.192339
     -4.7119      4.26688     -2.34131
  -0.0994485     0.973183     0.207423
      0.9563    0.0358748     0.290179
    0.274956     0.227216    -0.934223
    -3.74307      3.72784     -2.54104
   -0.275225    -0.938672    -0.207714
   -0.661865     0.341707    -0.667211
     0.69727   -0.0461548    -0.715321
    -2.85707      3.12843     -2.60221
    0.356566    -0.894492    -0.269711
   -0.906172    -0.401386     0.133202
   -0.227406     0.196909    -0.953684
    -2.05252      2.64983     -2.65134
    0.877998     0.281493    -0.387144
    0.403163   0.00110026     0.915127
    0.258028    -0.959563    -0.112522
    -1.24126      2.10626     -2.62197
    0.847467     0.487469    -0.210174
    0.131168    -0.575935    -0.806904
   -0.514388     0.656256    -0.552026
   -0.286057      1.48401     -2.71017
    0.288446      0.47847    -0.829377
    0.948572    -0.260784     0.179453
   -0.130425    -0.838486    -0.529085
    0.523694     0.989575     -2.77971
    -0.70393    -0.678974    -0.208513
   -0.497235     0.680714    -0.537947
    0.507189    -0.274997    -0.816784
     1.38776     0.472754     -2.78876
    0.365848     -0.83625    -0.408462
   -0.566026    -0.548316     0.615601
   -0.738762   0.00598406     -0.67394
     2.18871   -0.0475369     -2.82021
    0.644918    0.0597348    -0.761913
    0.414041     -0.86527     0.282625
   -0.642378    -0.497734    -0.582761
     2.95604    -0.635474     -2.86873
   -0.212845    -0.629944     0.746905
   -0.783065    -0.347217    -0.515994
    0.584386    -0.694702    -0.419384
     3.85108     -1.21036     -2.94463
    -0.53851    -0.621488    -0.568999
    -0.30864     0.773828    -0.553111
    0.784059     -0.12224     -0.60853
     4.64727     -1.65056     -2.94874
   -0.207259    -0.631458     0.747197
   -0.328248     0.764392      0.55494
   -0.921573    -0.130249    -0.365702
     5.39845     -2.28196     -2.93634
    0.159152    -0.729107    -0.665638
   -0.426251    -0.658898     0.619809
   -0.890495     0.185085    -0.415647
     6.36885     -2.84207     -3.13972
    0.691579    -0.245273    -0.679382
   -0.678209     0.103086    -0.727602
    0.248496     0.963958   -0.0950542
     7.15041     -3.40705     -3.17448
    0.435859     0.837363    -0.329924
    0.431595     -0.51614    -0.739814
    -0.78978     0.180061    -0.586366
     8.03125      -3.9496     -3.28406
   -0.911224     0.193971     0.363381
   0.0108339     0.893164      -0.4496
   -0.411768    -0.405749    -0.815974
     8.93143     -4.49392     -3.30401
   -0.171334    -0.720591     0.671858
    -0.96607   -0.0108985    -0.258052
    0.193272    -0.693275    -0.694274
     9.82244     -5.06893      -3.3532
    -0.75669   -0.0295623     0.653105
    0.488108     0.639046      0.59445
   -0.434937       0.7686     -0.46913
     10.6784     -5.56345      -3.4505
    0.175041      0.12617     0.976443
    0.851113    -0.517948   -0.0856483
    0.494941     0.846056    -0.198047
     10.0649     -6.39693     -3.54909
   -0.562042    -0.427984      0.70777
   -0.512668     0.851773     0.107951
   -0.649061    -0.302179    -0.698146
     9.26347     -5.90035     -3.44073
   -0.770357     0.411951    -0.486669
    0.573426     0.781362    -0.246286
    0.278807    -0.468796    -0.838151
     8.34194     -5.35543     -3.46427
    0.552718   -0.0337038    -0.832687
   -0.263872     -0.95485    -0.136504
    -0.79049     0.295171    -0.536656
     7.49947      -4.7487     -3.45082
    0.588337     0.506243    -0.630538
     0.55816    -0.818459    -0.136317
   -0.585079     -0.27174    -0.764094
     6.64074     -4.29486     -3.27635
    0.814882    -0.401117     0.418417
    0.166816    -0.529035    -0.832042
    0.555103     0.747815    -0.364188
     5.76374      -3.6501     -3.18936
   -0.944764       0.1722      0.27887
   -0.208168     0.341933    -0.916378
   -0.253155    -0.923812    -0.287199
     4.88314      -3.0459     -3.14108
   -0.809863    -0.364634     0.459527
   -0.585979     0.466255    -0.662748
   0.0274034    -0.806008     -0.59127
     4.03889     -2.56033     -3.07699
   -0.697324     0.587863     0.410068
    0.497868     0.808839    -0.312902
   -0.515623   -0.0140347    -0.856701
     3.25149     -1.92312     -2.96964
   -0.772656    0.0906686    -0.628316
    0.400605     0.837429     -0.37179
    0.492461    -0.538972    -0.683367
     2.47603     -1.40454     -2.95245
    0.259977    -0.168635     0.950776
   -0.961364    0.0470828     0.271223
   -0.090503    -0.984553     -0.14988
     1.61151    -0.915988     -2.90187
   -0.758963     0.181831      0.62523
    0.427219     0.863697     0.267416
   -0.491385     0.470069    -0.733196
    0.814192    -0.382025     -2.84602
   -0.779008    -0.240107      0.57922
   -0.378681     0.916437    -0.129402
   -0.499748    -0.320145    -0.804835
   -0.112448     0.239799     -2.82785
   -0.408316    -0.231459     0.883009
   -0.907838     0.204094    -0.366299
  -0.0954332    -0.951195    -0.293463
   -0.948891     0.730422     -2.76633
    0.184009    -0.101381    -0.977682
    0.687062    -0.698043     0.201696
   -0.702913    -0.708842    -0.058791
     -1.7702      1.34351     -2.66625
    0.265351    -0.350306     0.898262
   -0.697427    -0.713026   -0.0720441
    0.665721    -0.607355    -0.433515
    -2.56014      1.82792     -2.74574
   -0.619447    -0.467289    -0.630814
    0.380698     0.523929     -0.76195
    0.686552    -0.712137     -0.14665
    -3.42115      2.41835     -2.78045
    -0.93686    -0.308856     0.164013
   -0.330696     0.934975    -0.128304
   -0.113721    -0.174441    -0.978079
    -4.33629      2.88615     -2.53855
    0.406295     0.127351     0.904824
   -0.403857    -0.863242     0.302842
    0.819649    -0.488463    -0.299299
    -5.11707      3.43869     -2.40252
    0.908504   -0.0719262      0.41164
  -0.0386167    -0.995311    -0.088683
    0.416088    0.0646727    -0.907021
    -5.95157      3.94697     -2.33011
    0.662901     0.742552    0.0958097
     0.25974    -0.348101     0.900756
    0.702209    -0.572226    -0.423627
    -6.45433      3.12649     -2.48969
    0.881299    -0.381763     0.278513
   -0.453746    -0.518976     0.724416
   -0.132014    -0.764801    -0.630597
    -5.57893      2.59421     -2.51365
     0.29775    -0.626257    -0.720519
   -0.682713     0.387862    -0.619247
     0.66727     0.676288    -0.312068
    -4.80384      2.04646     -2.61524
     0.70939     0.672026    -0.212478
    0.332743   -0.0535664     0.941495
    0.621327    -0.738588    -0.261611
    -3.99005      1.49938     -2.71588
   -0.549427    0.0444893    -0.834357
   -0.671292     0.571062     0.472498
    0.497491       0.8197    -0.283891
    -3.10365     0.991176     -2.77971
   -0.281569     0.451961    -0.846434
    0.814302    -0.354071     -0.45994
   -0.507573    -0.818758    -0.268337
    -2.26794     0.422554      -2.7794
   -0.795535    -0.603744   -0.0511623
    -0.59247     0.792798    -0.143007
    0.126901   -0.0834546    -0.988398
    -1.44451    -0.112862       -2.787
   -0.795531    0.0584323     0.603089
    0.267826     0.926735     0.263498
   -0.543507     0.371144    -0.752896
   -0.600589     -0.70305     -2.81977
   -0.297285    -0.946616    -0.124657
   -0.917862     0.247383     0.310374
   -0.262967     0.206687    -0.942406
    0.291782     -1.26615     -2.86736
   -0.459548    -0.554109    -0.694103
   -0.374589     0.829525    -0.414211
    0.805294    0.0696534     -0.58877
     1.08269     -1.81856     -2.99367
   -0.811719    -0.345492     0.470901
   -0.439963     0.891978    -0.103961
   -0.384116    -0.291566    -0.876039
     1.93385     -2.31905      -3.0625
    0.170351     0.089292     0.981329
   -0.919746    -0.342982     0.190869
    0.353621    -0.935089    0.0236987
     2.76242     -2.84844     -3.08059
    0.743479     0.423033     0.517959
     0.26129    -0.896695     0.357302
    0.615602    -0.130309    -0.777209
     3.60077     -3.33412     -3.12363
   -0.307257     0.810518     0.498651
     0.37512    -0.378413      0.84622
    0.874573     0.447061    -0.187771
     4.39864     -3.88096     -3.24696
   -0.188671     0.578446    -0.793602
    0.838293    -0.326074    -0.436967
   -0.511534    -0.747714    -0.423387
     5.18661     -4.55326     -3.33631
  -0.0499336     0.874987     0.481565
    0.638997     0.398555    -0.657903
   -0.767587     0.274867    -0.579015
     6.05759     -5.04252     -3.39171
   0.0182178     0.161651     -0.98668
    0.899703    -0.433106   -0.0543454
   -0.436122    -0.886729    -0.153328
     7.02045     -5.57722     -3.44879
   -0.148748   -0.0130881     0.988788
   -0.521753     0.850443    -0.067233
   -0.840029    -0.525904    -0.133331
     7.87429     -6.15912      -3.5724
   -0.835017    -0.425745    -0.348551
   -0.550163     0.636529     0.540511
 -0.00825655     0.643095    -0.765742
     8.67809     -6.70994     -3.56672
    0.367001    -0.320697     0.873192
   -0.928275    -0.186945     0.321493
   0.0601371     -0.92855    -0.366304
     9.52043     -7.16741      -3.6121
    0.239912     0.894803    -0.376524
    0.733049    0.0873012      0.67455
     0.63646    -0.437843     -0.63499
     8.97232     -8.00783     -3.70367
   -0.981203     0.023552    -0.191538
   -0.163541     0.425428     0.890093
    0.102449     0.904686    -0.413579
       8.064     -7.44484     -3.67761
    0.611632    -0.225486    -0.758329
   -0.770857    -0.385519    -0.507104
   -0.178005     0.894724    -0.409613
     7.21644     -6.99476     -3.58331
    0.293113    -0.433336     0.852235
   -0.481033     0.703503     0.523154
   -0.826252    -0.563297  -0.00224276
     6.38248     -6.44689     -3.47525
    0.615371    -0.788125    0.0133264
   -0.644883    -0.513105    -0.566435
     0.45326     0.339974    -0.823998
     5.50529     -5.90823     -3.45726
   -0.892403      0.21857     -0.39477
  -0.0344499     0.839305     0.542569
    0.449922      0.49779    -0.741469
     4.61425     -5.30182     -3.31414
    0.773325     0.621376      0.12594
    0.260493    -0.130301    -0.956643
   -0.578024     0.772602    -0.262629
     3.91388     -4.76732     -3.25001
 -0.00487565    -0.385802    -0.922569
    -0.73524     0.626705    -0.258191
    0.677789     0.677051    -0.286712
     3.07571     -4.17047     -3.19666
    0.439245    -0.783095     0.440256
   -0.774197    -0.081366     0.627693
   -0.455721    -0.616556     -0.64201
     2.17694     -3.63072      -3.2505
   -0.119933     0.137133    -0.983265
    0.678565     0.734278    0.0196403
    0.724684    -0.664853    -0.181117
     1.28396     -3.10348     -3.17194
    0.955353    -0.268984    -0.122263
   -0.294741    -0.838606    -0.458113
   0.0206943     0.473695    -0.880446
    0.445849     -2.56063     -3.02958
    0.741109    -0.267693    -0.615709
    0.202114    -0.785576     0.584825
    -0.64024    -0.557862    -0.528094
   -0.400351     -2.02523      -3.0167
    0.926683     -0.14928    -0.344926
    -0.18359    -0.980589   -0.0688457
   -0.327954     0.127123    -0.936102
    -1.33132     -1.49774     -2.89269
    0.431121    -0.662268      0.61281
   -0.902001    -0.299009      0.31143
  -0.0230146    -0.687019    -0.726275
    -2.03045    -0.950448     -2.82808
    0.851032     0.347064      0.39407
   -0.238016     -0.41398     0.878618
    0.468074    -0.841527    -0.269703
    -2.80564    -0.395253      -2.8562
   0.0820957     0.391312    -0.916589
    0.877599     -0.46424    -0.119591
   -0.472315    -0.794579    -0.381527
    -3.74338     0.139699     -2.81084
    0.396517    -0.903441     0.162999
   -0.853295    -0.428193    -0.297554
    0.338617   -0.0211011    -0.940688
    -4.54464     0.627816     -2.77905
   -0.532226    -0.839094      -0.1125
   -0.236032     0.274683    -0.932115
    0.813034    -0.469543    -0.344247
    -5.34285      1.18428     -2.72926
   0.0193907     0.743928     0.667979
    0.993749    0.0591279   -0.0946981
   -0.109945     0.665639    -0.738131
    -6.15588        1.644     -2.68227
